query_id	labels	specificity
79338	8706 1444	2.37e-05
79339	0	0.0097939
79340	832	0.001226
79341	8031	0.0022443
79342	41364	4.38e-05
79343	0	0.0097939
79344	95	0.0110695
79345	7571 5	0.0002858
79346	4073	0.0028016
79347	4008 928	1.7e-05
79348	12	0.0648527
79349	348	0.006714
79350	485 3	0.0002257
79351	106	0.0203896
79352	2917 414	6.4e-05
79353	2907 7	0.0002188
79354	26	0.0073
79355	2907 1855	0.0003661
79356	703	0.0025828
79357	5537 8	0.0004681
79358	3964	0.0003267
79359	35	0.0368312
79360	40	0.0081678
79361	35	0.0368312
79362	1445	0.0041447
79363	5569 21	0.0001098
79364	4481 2006	0.001102
79365	49	0.0020931
79366	8213 464	0.0002419
79367	8031 548	0.0001426
79368	2259 9	0.0003582
79369	1	0.0266844
79370	90	0.0180512
79371	12	0.0648527
79372	8661 8636	0.0006322
79373	24958 15	2.19e-05
79374	2728	0.0020182
79375	10916 7213	3.9e-05
79376	100	0.0508944
79377	29314	1.35e-05
79378	100	0.0508944
79379	6024	0.0029095
79380	42742 4094	6.6e-05
79381	29677 23	3.55e-05
79382	13969	0.0006559
79383	6474 2495	0.0001219
79384	8664 8655	0.0006021
79385	4678 23	0.0001014
79386	38	0.0296922
79387	110020	1.65e-05
79388	101557	1.57e-05
79389	515	0.0058954
79390	6024	0.0029095
79391	15742	5.61e-05
79392	5613 2694	0.0001017
79393	38	0.0296922
79394	3348	0.001838
79395	7994 7405	6.13e-05
79396	1175 7	0.0007276
79397	127	0.0012076
79398	5537 5046	0.0001635
79399	1141 38	0.0024155
79400	810 490	0.0004069
79401	1447	0.0059014
79402	8	0.137973
79403	1987 15	0.0002294
79404	17	0.0991156
79405	8667 91	0.0007991
79406	40	0.0081678
79407	26	0.0073
79408	6858 3911	4.5e-05
79409	27583 4371	0.0003519
79410	5176	0.0003947
79411	33465 25496	2.37e-05
79412	2	0.0581971
79413	6453	9.02e-05
79414	8471 4	0.0001054
79415	91	0.0236403
79416	1617 21	0.0002015
79417	142	0.0086892
79418	630	0.0045248
79419	28	0.0705726
79420	75781	1.35e-05
79421	91	0.0236403
79422	100	0.0508944
79423	6576 1298	3.67e-05
79424	1363	0.0039114
79425	25481 7350	0.0001418
79426	5237 3614	2.12e-05
79427	348	0.006714
79428	1987 1154	0.0002418
79429	17076 732	2.72e-05
79430	9630 2302	8.21e-05
79431	4087 1108	3.48e-05
79432	38	0.0296922
79433	4073 23	0.0012817
79434	95	0.0110695
79435	5744 3453	6.83e-05
79436	3245 2212	0.0001424
79437	3458 730	4.61e-05
79438	35	0.0368312
79439	119148 8631	1.06e-05
79440	12596 606	5.98e-05
79441	95	0.0110695
79442	3808	0.0044578
79443	42159	2.16e-05
79444	6280 5518	3.44e-05
79445	100	0.0508944
79446	38399 610	2.36e-05
79447	14890 2930	9.1e-06
79448	2064 492	3.45e-05
79449	13246	0.0012767
79450	339	0.0080063
79451	11795	0.0005187
79452	3738 630	0.0001443
79453	490 23	0.0014802
79454	6444 1540	0.0001519
79455	38	0.0296922
79456	9474	0.0025125
79457	945 20	0.0001753
79458	7	0.133382
79459	29	0.191599
79460	142	0.0086892
79461	345	0.034881
79462	3352 490	7.77e-05
79463	2495	0.0048589
79464	1315	0.0027095
79465	4324 522	0.0001229
79466	12	0.0648527
79467	107	0.0105398
79468	0	0.0097939
79469	26	0.0073
79470	27610 8671	1.72e-05
79471	10899 8619	0.0002461
79472	18479	1.28e-05
79473	8	0.137973
79474	8	0.137973
79475	2967	0.0004268
79476	1589 1207	2.09e-05
79477	91	0.0236403
79478	15539 23	0.0003393
79479	8	0.137973
79480	17	0.0991156
79481	4454 2264	2.29e-05
79482	3776	0.0018774
79483	360	0.0003793
79484	17	0.0991156
79485	17	0.0991156
79486	3293 1476	4.67e-05
79487	1	0.0266844
79488	6176 24	0.0001376
79489	35	0.0368312
79490	2	0.0581971
79491	8647 8230	0.0007173
79492	24438 23	0.0001193
79493	40	0.0081678
79494	50457	2.01e-05
79495	2376	0.0032562
79496	17	0.0991156
79497	349	0.0052017
79498	8228 3538	5.26e-05
79499	106038	1.18e-05
79500	12768 6274	0.0001275
79501	745	0.0013853
79502	2442	0.0007425
79503	21570	0.0001726
79504	346	0.0037554
79505	13	0.0805928
79506	8619 4133	4.1e-05
79507	1277 89	0.0006654
79508	4449 20	0.0039979
79509	1348 29	0.0003406
79510	3531	0.0030088
79511	2	0.0581971
79512	6858 5507	0.0002237
79513	40	0.0081678
79514	89	0.170741
79515	0	0.0097939
79516	89	0.170741
79517	1433 8	0.0008405
79518	989	0.0011703
79519	1268	0.00545
79520	8646 5	0.000119
79521	95	0.0110695
79522	3119	0.0029991
79523	4449 932	8.31e-05
79524	552 345	0.0001164
79525	3731	0.0034612
79526	24	0.0499079
79527	610	0.0046507
79528	1268	0.00545
79529	14180 650	0.0001526
79530	5256	0.0003544
79531	6248 23	0.0002857
79532	12	0.0648527
79533	29420 8614	7.29e-05
79534	106	0.0203896
79535	93	0.0154208
79536	76317 8654	1.77e-05
79537	35	0.0368312
79538	26	0.0073
79539	5612 38	8.23e-05
79540	7405 2098	0.0001364
79541	468	0.0011874
79542	28	0.0705726
79543	6959 6	0.0001727
79544	1	0.0266844
79545	348	0.006714
79546	4863 89	0.0017119
79547	2835	0.00179
79548	515	0.0058954
79549	1354 3	7.43e-05
79550	38	0.0296922
79551	146340	9.8e-06
79552	6266 3027	0.0001744
79553	107	0.0105398
79554	8644 2192	0.0007796
79555	1722 7	0.0005898
79556	83964	1.11e-05
79557	10283	0.0001311
79558	64024	2.19e-05
79559	4675 7	8.67e-05
79560	2542 7	6.53e-05
79561	33760 11799	2.2e-05
79562	336	0.0145691
79563	92385	2.25e-05
79564	4078	0.0010746
79565	1546 8	0.0004556
79566	910 96	0.0015372
79567	122945 3687	2.88e-05
79568	3820 802	0.0001056
79569	1551	0.0022723
79570	497 9	0.0002968
79571	38	0.0296922
79572	6474 3205	0.00021
79573	4454 2264	2.29e-05
79574	7571	0.0019121
79575	2745 89	0.0001097
79576	47753	1.44e-05
79577	107	0.0105398
79578	444	0.0024757
79579	1360	0.0038998
79580	38	0.0296922
79581	8	0.137973
79582	107	0.0105398
79583	142	0.0086892
79584	1155 603	0.0002926
79585	4324 3134	2.73e-05
79586	9774 14	3.94e-05
79587	2495	0.0048589
79588	43731	0.0004149
79589	142	0.0086892
79590	72361	1.92e-05
79591	2027	0.0036166
79592	675 8	0.0002047
79593	26	0.0073
79594	9688	0.000599
79595	27376 14403	0.0001549
79596	81495	1.82e-05
79597	89	0.170741
79598	7516 29	0.0001188
79599	95	0.0110695
79600	3025	0.0041488
79601	100	0.0508944
79602	38	0.0296922
79603	7	0.133382
79604	1303	0.0034654
79605	3105 8	0.0005452
79606	3051 2787	2.69e-05
79607	37933	1.96e-05
79608	3153	1.88e-05
79609	3213	0.0035751
79610	35	0.0368312
79611	2620	0.006262
79612	1893 1892	2.3e-05
79613	4735 3025	0.0002608
79614	38	0.0296922
79615	43037 8622	4.46e-05
79616	490 345	0.0002563
79617	99565	1.41e-05
79618	1427	0.0017832
79619	17	0.0991156
79620	414 89	0.001455
79621	560 23	0.0008291
79622	89	0.170741
79623	2493	0.0028101
79624	345	0.034881
79625	8	0.137973
79626	4926 3614	0.0004079
79627	5085 3606	0.0007439
79628	103	0.0137207
79629	345	0.034881
79630	414 23	0.0018663
79631	38	0.0296922
79632	3679	0.0005488
79633	7118	0.0021016
79634	13	0.0805928
79635	142	0.0086892
79636	17107	0.0008649
79637	1540 604	0.0004944
79638	24341	1.46e-05
79639	551 18	0.0001492
79640	12264	0.0007507
79641	3080 23	0.0018131
79642	8	0.137973
79643	1443	0.0031307
79644	2072 910	5.54e-05
79645	35	0.0368312
79646	8031 89	0.0010648
79647	725	0.0017359
79648	515	0.0058954
79649	7405 5695	0.0001202
79650	6186	0.0005803
79651	93	0.0154208
79652	35	0.0368312
79653	14035 18	3.33e-05
79654	8513	0.0013902
79655	17	0.0991156
79656	32	0.0026094
79657	63471	9.9e-06
79658	2003 29	0.0008752
79659	102523	1.24e-05
79660	2376 38	0.0001879
79661	28	0.0705726
79662	142147	1.06e-05
79663	2769 8	0.0001824
79664	10653 8921	2.81e-05
79665	31017	2.14e-05
79666	8	0.137973
79667	2	0.0581971
79668	4462	0.0001126
79669	106	0.0203896
79670	30574 3437	0.0001829
79671	6918 1281	0.0001506
79672	725	0.0017359
79673	2	0.0581971
79674	28	0.0705726
79675	1398 6	0.0002115
79676	16	0.0909268
79677	35	0.0368312
79678	115947	1.38e-05
79679	4536 13	0.0003074
79680	37491	3.08e-05
79681	4755	0.0007248
79682	2	0.0581971
79683	18966 17540	1.7e-05
79684	736 620	2.11e-05
79685	1040	0.004622
79686	95	0.0110695
79687	810	0.0042889
79688	10507 7161	5.34e-05
79689	3978 23	0.0009625
79690	430 4	0.0005711
79691	35	0.0368312
79692	1402 29	0.0011043
79693	17	0.0991156
79694	90	0.0180512
79695	753 93	0.0025158
79696	1315 336	0.0015032
79697	8284	0.0001047
79698	107	0.0105398
79699	9135 5	2.15e-05
79700	1	0.0266844
79701	2256 8	0.0004269
79702	454 25	0.0017722
79703	1987 931	0.0001941
79704	1351 42	3.62e-05
79705	8830	0.0017534
79706	106	0.0203896
79707	1983 29	0.0003913
79708	142	0.0086892
79709	18244 2656	5.51e-05
79710	14638 98	8.99e-05
79711	515 8	0.0006272
79712	60202	2.04e-05
79713	3593	0.0046015
79714	106	0.0203896
79715	8087	0.0013415
79716	819	0.0018
79717	1549	0.0020061
79718	26039 2025	0.0002019
79719	2553 14	7.97e-05
79720	1830 103	5.44e-05
79721	73652	1.73e-05
79722	2623 89	0.0007071
79723	35	0.0368312
79724	6141 23	0.0007157
79725	51	0.0016532
79726	21	0.0688177
79727	2841 23	0.0020616
79728	1460	0.0014166
79729	12994 8660	0.0001005
79730	83692	1.15e-05
79731	64297 25	7.98e-05
79732	336	0.0145691
79733	16492 13332	9.96e-05
79734	113	0.0071253
79735	93	0.0154208
79736	12277 16	2.95e-05
79737	336	0.0145691
79738	348	0.006714
79739	95	0.0110695
79740	1629	0.0047872
79741	2653 22	9e-05
79742	1898	0.0025202
79743	35	0.0368312
79744	1055	0.0013185
79745	100	0.0508944
79746	7922	0.0014642
79747	142	0.0086892
79748	1143 23	0.0008948
79749	35	0.0368312
79750	27376 4793	0.0004917
79751	43050 730	1.55e-05
79752	35	0.0368312
79753	42022	1.3e-05
79754	3458 640	7.75e-05
79755	28	0.0705726
79756	337	0.0063807
79757	64283	8.7e-06
79758	12706	0.0002827
79759	3030 89	0.0010763
79760	5	0.123527
79761	727 90	7e-05
79762	499 2	0.0002455
79763	10342 730	0.0001289
79764	2609	0.0005868
79765	4454 2264	2.29e-05
79766	736	0.0027229
79767	2	0.0581971
79768	1475 6	0.0003061
79769	25106	0.0002481
79770	4738 3161	2.54e-05
79771	39304	1.45e-05
79772	3539 89	0.0003003
79773	35	0.0368312
79774	3348	0.001838
79775	8	0.137973
79776	648 611	6.93e-05
79777	3348	0.001838
79778	451	0.0018929
79779	28	0.0705726
79780	8230 7085	0.0007198
79781	65254 8664	4.14e-05
79782	1980 650	0.0003029
79783	19	0.0869037
79784	35	0.0368312
79785	87425	1.18e-05
79786	4	0.113336
79787	1876 89	0.001217
79788	8	0.137973
79789	89	0.170741
79790	16	0.0909268
79791	348	0.006714
79792	6310 5744	0.0011687
79793	7546 89	0.0013838
79794	6040 410	0.0001216
79795	2	0.0581971
79796	41051	0.000103
79797	100	0.0508944
79798	28	0.0705726
79799	62780	1.44e-05
79800	932	0.0053541
79801	345	0.034881
79802	90	0.0180512
79803	4	0.113336
79804	1985	0.0055809
79805	142	0.0086892
79806	336	0.0145691
79807	1	0.0266844
79808	5214 3279	0.0008505
79809	8571 7	8.61e-05
79810	17	0.0991156
79811	2012 89	0.0011534
79812	27115	1.66e-05
79813	35	0.0368312
79814	6478 2615	0.0001303
79815	6709	0.0020738
79816	3808 16	0.0003972
79817	8613 7097	0.0008263
79818	60815	1.84e-05
79819	8	0.137973
79820	59828	1.41e-05
79821	4938 430	2.15e-05
79822	1	0.0266844
79823	6519 23	0.0003338
79824	53218	1.44e-05
79825	4454	0.0049355
79826	902 17	0.000486
79827	93	0.0154208
79828	13845 536	2.42e-05
79829	933	0.0050898
79830	7698 23	7.47e-05
79831	1634 4	0.0007001
79832	12	0.0648527
79833	15936	0.0003571
79834	7984 3870	2.27e-05
79835	1540	0.0050845
79836	8646 5029	0.0008242
79837	1056	0.0033779
79838	515	0.0058954
79839	6603	0.0022847
79840	95	0.0110695
79841	4187 1310	4.18e-05
79842	12367 90	2.44e-05
79843	13577 661	2.8e-05
79844	1360	0.0038998
79845	106	0.0203896
79846	100	0.0508944
79847	414 19	0.0004928
79848	8	0.137973
79849	600	0.0040071
79850	8622 4725	0.0003972
79851	10532 10531	0.0011597
79852	31787 8184	1.12e-05
79853	1059	0.001376
79854	142	0.0086892
79855	100	0.0508944
79856	5692 458	0.0001038
79857	1772	0.0027144
79858	35	0.0368312
79859	74931 32772	3.7e-05
79860	1337 7	0.0004404
79861	40	0.0081678
79862	8	0.137973
79863	49904	1.48e-05
79864	7455	2.14e-05
79865	44853	9.5e-06
79866	12614	0.0009247
79867	100	0.0508944
79868	3386	0.0007547
79869	17	0.0991156
79870	100	0.0508944
79871	90083	3.57e-05
79872	2033	0.0042067
79873	33570 4220	0.0001276
79874	9540	0.0025418
79875	6280 659	0.0001047
79876	5692 3687	0.0008795
79877	2027 17	0.0004078
79878	7902 337	0.0014755
79879	7085 2776	0.0007746
79880	1289 4	0.0002363
79881	21812	1.03e-05
79882	43272 95	2.2e-05
79883	4052 1119	0.0008269
79884	29019	1.2e-05
79885	21	0.0688177
79886	35	0.0368312
79887	4	0.113336
79888	18	0.09593
79889	716	0.0019711
79890	1479	0.0016414
79891	93	0.0154208
79892	1313	0.0029545
79893	6561 6255	0.0001091
79894	572 7	0.0002249
79895	35	0.0368312
79896	100	0.0508944
79897	4070 1473	5.76e-05
79898	345	0.034881
79899	109372 8615	2.33e-05
79900	348	0.006714
79901	4689 23	0.0003355
79902	100	0.0508944
79903	7808	0.0023745
79904	2	0.0581971
79905	35	0.0368312
79906	2437 89	0.0008858
79907	5219 23	0.000651
79908	90	0.0180512
79909	38	0.0296922
79910	4	0.113336
79911	26	0.0073
79912	515	0.0058954
79913	1085 23	0.0016965
79914	87781	1.23e-05
79915	38	0.0296922
79916	38	0.0296922
79917	60744	9.2e-06
79918	91	0.0236403
79919	93	0.0154208
79920	24502 8096	1.92e-05
79921	2282 1587	0.0003573
79922	1507 4	0.0002114
79923	10	0.028769
79924	1985	0.0055809
79925	337	0.0063807
79926	2335	0.0027591
79927	28	0.0705726
79928	8669 29	0.0006898
79929	2370 7	0.0004448
79930	3428 3426	0.0003687
79931	38	0.0296922
79932	92822	1.69e-05
79933	22761 9	5.41e-05
79934	58353	1.11e-05
79935	1631	0.0012069
79936	18983 8638	2.64e-05
79937	8646 5029	0.0008242
79938	12797 3731	0.0001378
79939	7	0.133382
79940	12819	0.0001524
79941	515	0.0058954
79942	75128 33760	2.21e-05
79943	4177 492	3.03e-05
79944	24	0.0499079
79945	1643	0.0027999
79946	3531	0.0030088
79947	635	0.0047455
79948	1473 89	0.0009152
79949	26	0.0073
79950	1546 2	0.0002797
79951	6197 1318	4.43e-05
79952	2895 21	0.0032537
79953	5545 747	2.12e-05
79954	89	0.170741
79955	89	0.170741
79956	8624 468	0.000823
79957	1540	0.0050845
79958	8663	0.0019597
79959	33	0.034613
79960	29	0.191599
79961	17026 968	0.0001384
79962	11808 2257	0.0001139
79963	336	0.0145691
79964	8	0.137973
79965	107	0.0105398
79966	1617 95	0.000674
79967	15916	0.0005058
79968	747	0.0054222
79969	17	0.0991156
79970	93	0.0154208
79971	18203 29	2.06e-05
79972	35	0.0368312
79973	91	0.0236403
79974	33	0.034613
79975	932 499	5.75e-05
79976	93	0.0154208
79977	1617 23	0.0011467
79978	95254 44546	1.99e-05
79979	106	0.0203896
79980	6503 6264	5.1e-05
79981	3437	0.0028275
79982	4736	0.0033444
79983	336	0.0145691
79984	106	0.0203896
79985	37778 32867	0.0001182
79986	60265	1.29e-05
79987	89	0.170741
79988	4505	0.0023842
79989	427 35	3.3e-05
79990	6	0.12844
79991	19981 650	3.85e-05
79992	8661 8636	0.0006322
79993	24854 3192	7.64e-05
79994	100	0.0508944
79995	8230 7220	4.7e-05
79996	3798 1024	7.7e-05
79997	11728	0.0004925
79998	25	0.0176508
79999	1402 23	0.0020118
80000	499 89	0.0010442
80001	1987	0.0024574
80002	1	0.0266844
80003	63278 7161	1.18e-05
80004	2006	0.0054106
80005	4452	0.0015314
80006	4685 2557	0.0004139
80007	3899	0.0019099
80008	6038 106	0.0004492
80009	9927 3805	1.99e-05
80010	8636 2776	0.000765
80011	32123	1.28e-05
80012	100	0.0508944
80013	38	0.0296922
80014	933	0.0050898
80015	8	0.137973
80016	3105 23	0.0015417
80017	28	0.0705726
80018	2966 1849	0.0003532
80019	12	0.0648527
80020	26025 26023	4.82e-05
80021	2199	0.0017109
80022	1770	0.0015107
80023	6444 89	0.0020094
80024	5518	0.0039635
80025	8	0.137973
80026	19768 19508	3.79e-05
80027	132763	1.39e-05
80028	1056	0.0033779
80029	7437 1820	4.3e-05
80030	7578 29	9.98e-05
80031	111624	1.6e-05
80032	107	0.0105398
80033	29	0.191599
80034	40	0.0081678
80035	6173 5412	0.0003023
80036	1794 23	7.28e-05
80037	106	0.0203896
80038	90	0.0180512
80039	4324 902	0.0003011
80040	337	0.0063807
80041	2027	0.0036166
80042	95	0.0110695
80043	17	0.0991156
80044	32867 25497	0.0001174
80045	93	0.0154208
80046	2785 29	0.0002753
80047	1285 23	0.0013634
80048	8718	1.05e-05
80049	10	0.028769
80050	19	0.0869037
80051	8290	0.0026558
80052	28	0.0705726
80053	928	0.0033679
80054	9474	0.0025125
80055	13	0.0805928
80056	59495	1.48e-05
80057	5535 5531	9.67e-05
80058	1141 19	0.0002223
80059	106	0.0203896
80060	95	0.0110695
80061	0	0.0097939
80062	2495 29	0.0014696
80063	6858 3163	0.0001113
80064	1849	0.0034925
80065	9729 727	0.0004552
80066	902 19	0.0004342
80067	2257 902	0.0002625
80068	928	0.0033679
80069	68761	8.8e-06
80070	5922 29	0.0003551
80071	142	0.0086892
80072	106	0.0203896
80073	38	0.0296922
80074	4052	0.0009417
80075	6391	0.0005617
80076	17	0.0991156
80077	336	0.0145691
80078	4350	0.0008835
80079	348	0.006714
80080	3798 1987	0.0002017
80081	42150 8230	1.59e-05
80082	4315 3120	2.24e-05
80083	79096	1.59e-05
80084	11139	0.0006045
80085	85546	1.35e-05
80086	6169 1391	7.36e-05
80087	41644	1.41e-05
80088	37863	3.21e-05
80089	337	0.0063807
80090	25527	1.16e-05
80091	23243 8943	2.17e-05
80092	4505 21	0.0001676
80093	100	0.0508944
80094	9624 14	8.39e-05
80095	5727 21	8.13e-05
80096	436 9	0.0001267
80097	4618	0.0014493
80098	17487	9.43e-05
80099	8105 1122	0.0007123
80100	17	0.0991156
80101	904 4	0.00039
80102	103	0.0137207
80103	3667 3301	1.91e-05
80104	1141 38	0.0024155
80105	28	0.0705726
80106	95	0.0110695
80107	1145 23	0.0015292
80108	16	0.0909268
80109	100	0.0508944
80110	142	0.0086892
80111	8076	0.0006283
80112	859 5	0.0006387
80113	28494	1.24e-05
80114	345	0.034881
80115	73273	1.85e-05
80116	1131	0.0018
80117	95	0.0110695
80118	2006	0.0054106
80119	2532 1391	0.0001897
80120	26	0.0073
80121	462 7	0.0003217
80122	13845 17	7.58e-05
80123	95	0.0110695
80124	5697 2753	0.0001462
80125	6888 23	0.0006842
80126	752 650	7.56e-05
80127	35	0.0368312
80128	40	0.0081678
80129	6266 89	0.0006503
80130	848	0.0035782
80131	38	0.0296922
80132	93	0.0154208
80133	93	0.0154208
80134	8469 9	0.0001123
80135	100	0.0508944
80136	28	0.0705726
80137	5452 464	0.0008409
80138	3108 2380	3.81e-05
80139	1027	0.0048896
80140	6001	0.0016563
80141	1624 17	0.0002232
80142	336	0.0145691
80143	336	0.0145691
80144	95	0.0110695
80145	1527 1363	4.72e-05
80146	27485 17134	0.0001791
80147	35	0.0368312
80148	0	0.0097939
80149	15735 15	0.0001059
80150	3156 29	0.0010225
80151	6444 4757	2.26e-05
80152	5	0.123527
80153	106	0.0203896
80154	2895	0.0038555
80155	93	0.0154208
80156	6262 414	4.01e-05
80157	348	0.006714
80158	8	0.137973
80159	92861	1.07e-05
80160	3998 9	0.0004455
80161	30912 8649	7.21e-05
80162	26781 15699	3.01e-05
80163	5	0.123527
80164	93	0.0154208
80165	10	0.028769
80166	9092 7097	8.52e-05
80167	1765	0.0003788
80168	2694	0.0030938
80169	7386	0.0007414
80170	6759 20	0.0016493
80171	16446	6.38e-05
80172	93	0.0154208
80173	345	0.034881
80174	1511 810	0.0001977
80175	109380	1.24e-05
80176	392 89	0.0029349
80177	1632	0.0031804
80178	11231 933	0.0003777
80179	38	0.0296922
80180	6019 23	9.63e-05
80181	31270	2.12e-05
80182	1261	1.99e-05
80183	26	0.0073
80184	101852	1.23e-05
80185	1398	0.0016957
80186	538 18	0.0003392
80187	1	0.0266844
80188	1303	0.0034654
80189	2777 23	0.0002995
80190	2443	0.0007233
80191	36448	0.0002795
80192	100	0.0508944
80193	95	0.0110695
80194	89	0.170741
80195	19023	0.0001842
80196	94824	1.88e-05
80197	5826 23	5.68e-05
80198	337	0.0063807
80199	38	0.0296922
80200	40	0.0081678
80201	6	0.12844
80202	345	0.034881
80203	2841 89	0.0025701
80204	752	0.0008677
80205	8617 29	0.0007876
80206	932	0.0053541
80207	1283 131	0.0006746
80208	144428	9.3e-06
80209	6082 21	2.91e-05
80210	19	0.0869037
80211	1268 762	0.0002228
80212	1980 1567	0.0002461
80213	747 8	0.000737
80214	13	0.0805928
80215	7257 5235	1.58e-05
80216	95	0.0110695
80217	705 28	0.0001752
80218	1495 23	0.0001704
80219	3808 14	0.0004053
80220	56181	1.14e-05
80221	10606 23	0.0006614
80222	410	0.0031785
80223	24	0.0499079
80224	91	0.0236403
80225	42	0.0085986
80226	44741 9118	2.28e-05
80227	764 89	0.0003298
80228	8	0.137973
80229	29	0.191599
80230	20	0.0851688
80231	28	0.0705726
80232	10053	0.0013267
80233	523 29	0.0002219
80234	2	0.0581971
80235	6310 3619	5.17e-05
80236	8	0.137973
80237	12	0.0648527
80238	18	0.09593
80239	37026	1.42e-05
80240	1393	0.0050329
80241	6653	0.0023096
80242	124115	1.54e-05
80243	2761 2	6.05e-05
80244	142	0.0086892
80245	4982 342	0.0001059
80246	19	0.0869037
80247	5851 3025	2.21e-05
80248	3030 16	0.0004771
80249	35710	6.21e-05
80250	22472 4438	0.0001042
80251	93	0.0154208
80252	649	0.000423
80253	6681 1175	5.67e-05
80254	0	0.0097939
80255	1310 17	0.0004969
80256	113	0.0071253
80257	4365 7	3.02e-05
80258	11	0.0679536
80259	14827 1837	1.21e-05
80260	336	0.0145691
80261	3998 1154	3.98e-05
80262	35	0.0368312
80263	8630 6598	8.73e-05
80264	93	0.0154208
80265	822	0.0030688
80266	103	0.0137207
80267	103	0.0137207
80268	33632 10595	1.71e-05
80269	2063	0.0045856
80270	1610 8	4.64e-05
80271	91	0.0236403
80272	3027 29	0.000898
80273	35	0.0368312
80274	3156 712	3.32e-05
80275	9570 98	0.000412
80276	95	0.0110695
80277	8	0.137973
80278	10083	0.001158
80279	5214	0.0013483
80280	35	0.0368312
80281	950	0.0043783
80282	8675	0.0003912
80283	29	0.191599
80284	6425	2.83e-05
80285	84464 16877	2.02e-05
80286	12596 606	5.98e-05
80287	4315	0.0012553
80288	2656	0.0052612
80289	4	0.113336
80290	5214	0.0013483
80291	106	0.0203896
80292	4	0.113336
80293	86289	1.58e-05
80294	90	0.0180512
80295	7	0.133382
80296	126	0.0031473
80297	26	0.0073
80298	7895 5686	0.0002344
80299	2	0.0581971
80300	4225	0.0048311
80301	1	0.0266844
80302	120114	1.86e-05
80303	851	0.0043021
80304	95	0.0110695
80305	8	0.137973
80306	26	0.0073
80307	3192	0.0045015
80308	753 93	0.0025158
80309	1	0.0266844
80310	348	0.006714
80311	3513	0.0008629
80312	95	0.0110695
80313	13	0.0805928
80314	35	0.0368312
80315	22563	2.17e-05
80316	14403 4192	0.000176
80317	74490	2.7e-05
80318	4963 15	0.0001583
80319	35	0.0368312
80320	8620 22	6.1e-05
80321	31309	1.29e-05
80322	0	0.0097939
80323	27310 4799	3.47e-05
80324	1384 9	7.08e-05
